input_id,out_v1,out_v2,out_v3
H008536-OABXA9,0,259465,0
H008537-DW66UQ,1490251,955333,1490251
H008539-7OAGGL,3847807,3471711,3847807
H008540-STUQYN,-2722,31218,-2722
H008541-CXTWO3,344681,-35870,344681
H008543-9R3KDF,-53499,126494,-53499
H008545-4PKOQO,6894193,4266829,6894193
H008546-M4IYOZ,858412,-4735,858412
H008547-SLF6MU,2362379,1630122,2362379
H008548-37DUWP,1034041,108038,1034041
H008550-WDEWNG,2299430,2986840,2299430
H008552-MAOMP8,1908448,3230376,1908448
H008554-2QBVYY,2724485,1996301,2724485
H008555-YSS1WE,1256874,2722516,1256874
H008556-TJ1YBX,747006,1858370,747006
H008557-VBLF73,13684536,5126314,13684536
H008558-DY3D5Z,6271693,4988807,6271693
H008560-F1S2SR,-463187,-424472,-463187
H008561-QFWKW0,-18952,-26523,-18952
H008562-HOQC5N,-86703,1047535,-86703
H008563-069FPY,3403553,5692322,3403553
H008565-Y1KA68,9380472,8689009,9380472
H008566-80NTZZ,1764048,-129889,1764048
H008567-2RT40D,-649897,-190763,-649897
H008569-8PI08X,2808802,2633723,2808802
H008570-54O52N,10255445,7801394,10255445
H008572-ZM9B44,4971290,27104,4971290
H008573-D7WSYJ,-111782,-72955,-111782
H008574-HDJB39,555359,874885,555359
H008576-6OHD7S,3879151,4848797,3879151
H008577-PY180W,290781,112429,290781
H008578-L8F25Q,-280614,-307484,-280614
H008579-HSM1NG,1848449,298669,1848449
H008580-R022BF,0,1161547,0
H008582-PXNM0X,-211610,-50566,-211610
H008584-PJPMA1,-1143376,-500459,-1143376
H008585-XNVY97,6608061,1668265,6608061
H008587-PXZ3EL,6327278,5184287,6327278
H008588-FJEU8J,4283032,3865745,4283032
H008589-759H46,7261776,6730279,7261776
H008590-F17BOH,10336576,11236675,10336576
H008591-NSB5UN,-140146,-123061,-140146
H008593-4P2RRF,-320852,-203715,-320852
H008594-EGA1IC,-40128,-24206,-40128
H008595-OUC5HW,1637341,1798770,1637341
H008596-46ZPW7,1508043,529355,1508043
H008598-GIKUV3,28217,291856,28217
H008599-KTIKQV,7538373,7737392,7538373
H008600-EDB7LA,-56817,-75478,-56817
H008601-MZH0D4,5196553,1489534,5196553
H008602-2D4Y0C,-95617,-107500,-95617
H008603-YWZLLL,-367535,-179030,-367535
H008604-QUHWRN,0,1514265,0
H008606-B7DHIS,0,1717526,0
H008607-DKYPHS,4655943,2568174,4655943
H008609-NU3SAC,1009423,-84850,1009423
H008610-N44MV3,11988,1789110,11988
H008611-01YYRI,6732540,6364136,6732540
H008612-UW2AXH,727688,1290801,727688
H008613-60TC1D,-75252,-80656,-75252
H008614-ZSFCY0,2967159,2616015,2967159
H008615-SRL6W9,-431529,-204652,-431529
H008617-U5NAVY,-11696,-173334,-11696
H008618-FNPLIC,4670859,3759284,4670859
H008619-KNHMSJ,3413177,2751141,3413177
H008620-8TF6QG,3817351,4084844,3817351
H008621-LADOK9,339314,756,339314
H008622-J92A2N,4299996,2029058,4299996
H008623-2PKG52,1753422,1863103,1753422
H008624-7J5YRO,5707149,8357404,5707149
H008625-X3TU8V,3940480,3414966,3940480
H008626-XRNWEC,1009565,918427,1009565
H008627-52UQQF,12019,1241070,12019
H008628-09NW8K,9434493,2833346,9434493
H008630-1IAI67,6834137,6034992,6834137
H008631-Q2SKUB,10550299,3594150,10550299
H008632-DPMK4K,186706,7156,186706
H008633-0HGDGT,2678932,4847760,2678932
H008634-BI72CM,-205714,-235701,-205714
H008635-GGIN95,978397,248231,978397
H008637-HGYSPD,1733659,1693189,1733659
H008638-FDD3AV,12491676,10886566,12491676
H008639-WPKMI1,8010,667784,8010
H008640-NBBGJX,-258009,-221537,-258009
H008641-HB59RK,-510449,-492134,-510449
H008642-BHEAJ6,676131,966377,676131
H008643-BAIFMY,7200151,4101021,7200151
H008644-TEMIPX,7068314,7540465,7068314
H008645-7YUKK0,-241195,-246641,-241195
H008646-2G9UFT,-232562,-244032,-232562
H008647-XU3OVR,-413568,-126160,-413568
H008651-4D8UX5,-158193,-79514,-158193
H008652-LB8GCO,2425472,1328158,2425472
H008654-JXPJG9,3670942,1305661,3670942
H008655-K1UNVH,3837906,1144534,3837906
H008656-I0LJFT,2554274,22033,2554274
H008657-XNMIFZ,3592299,1979578,3592299
H008658-6V9Y3U,4964586,2523500,4964586
H008660-WAQYJC,-236781,-158870,-236781
H008661-THW7L9,2200202,758792,2200202
H008662-TONK4F,1186865,-143941,1186865
H008663-QUCNPO,2452224,1842908,2452224
H008664-6S3VW3,1730007,1812550,1730007
H008666-6AY8R0,-152078,-132170,-152078
H008667-M6QD7A,3648734,83579,3648734
H008668-IWXZBP,-119351,-114082,-119351
H008672-01491M,1680347,2738941,1680347
H008674-M2S2WU,0,65262,0
H008675-GTZO2C,866766,968,866766
H008676-KHTNQH,1089882,1067674,1089882
H008677-RLG6MG,-1219063,-833367,-1219063
H008678-7QMBW4,8022965,4779376,8022965
H008679-S574F6,-1025832,-465843,-1025832
H008681-2PHUXO,475647,2079532,475647
H008682-T0EC9Q,-323513,-74102,-323513
H008683-W3CQJK,-259327,-187415,-259327
H008684-T085DG,11988,299693,11988
H008685-SPOCWU,6087395,4428037,6087395
H008686-R5TWFV,2382331,0,2382331
H008688-Q75EXZ,1998473,2364401,1998473
H008689-ES4JJI,1928857,2787619,1928857
H008690-DYPFIE,11707,2061193,11707
H008691-E3B0NE,1462134,-146083,1462134
H008693-TQHT6K,-69064,605702,-69064
H008694-49N9SJ,108275,476679,108275
H008695-J3I0TU,1379019,2025965,1379019
H008696-3GMSXX,16258,-45397,16258
H008697-DQKJ0M,5036719,3876244,5036719
H008698-4SK1TG,-193738,-176409,-193738
H008699-72XAVP,-344479,-249526,-344479
H008704-N438JG,625,56264,625
H008705-1CDZ55,-24757,1064695,-24757
H008707-GEA8M2,1643024,3748314,1643024
H008708-7608J9,1596358,1628444,1596358
H008709-RN946Q,5361945,5689214,5361945
H008710-WLQDPP,8497991,5300267,8497991
H008711-702D7U,39194,2183003,39194
H008712-0ELIMA,-287524,-89343,-287524
H008713-WJKJ7B,366284,385280,366284
H008714-HJWYOK,1043344,473865,1043344
H008715-CF0XYK,5443092,7119673,5443092
H008716-T7WIAU,2348242,695353,2348242
H008720-DEP9UZ,3832976,3910050,3832976
H008721-NPJ9Q7,838124,465,838124
H008722-YMAF6W,4295453,1214381,4295453
H008724-HIHT76,11840192,4622924,11840192
H008725-Q2VXCJ,2183719,2457149,2183719
H008726-KXNR6V,414017,0,414017
H008727-UB8XAS,3596935,-102876,3596935
H008729-KZQKKF,3817418,3879998,3817418
H008730-ZANY6Z,1207949,1475792,1207949
H008731-P1F4JC,6856334,7911743,6856334
H008732-SVJOW7,-277864,-352623,-277864
H008733-ETV98J,4628200,5107607,4628200
H008734-ROAXWJ,5619948,1842702,5619948
H008735-H4AL0F,202317,1212584,202317
H008736-NJWCBI,1925951,2872664,1925951
H008737-AAVXMH,-3098,1175354,-3098
H008740-MKJD6D,5920079,2734362,5920079
H008741-VG90UG,2353444,30445,2353444
H008742-K0P1RR,-33454,-48369,-33454
H008743-IFAK13,6275052,7021999,6275052
H008744-GZZSKV,-306903,-79226,-306903
H008745-VMJSFD,2328962,2140451,2328962
H008746-RBWFZM,2522726,1455034,2522726
H008747-ZP1DQZ,-28228,-27124,-28228
H008748-0LP5W2,1466334,1030410,1466334
H008749-ZXZROT,-126910,-141028,-126910
H008750-3RIDZ3,3822669,2765874,3822669
H008751-YYZMFS,5999551,-46841,5999551
H008752-ASVXUD,-527797,-413112,-527797
H008755-PGCO8K,-727664,-599326,-727664
H008758-P6LE0S,109820,449731,109820
H008759-C88D37,3533747,3554820,3533747
H008760-IOEZZP,10831940,5402845,10831940
H008761-2J7V9R,4414730,841295,4414730
H008763-D0NJIZ,4973453,3725950,4973453
H008764-2BDCHP,-110708,-158662,-110708
H008765-B6SU43,-25242,-38835,-25242
H008767-QB6NRI,-145939,-133703,-145939
H008768-YOJD5K,2999222,465067,2999222
H008769-RXLEXP,653434,1702191,653434
H008770-FIHS6Y,-203310,2119981,-203310
H008771-MV1T0Z,-80814,947958,-80814
H008772-WLTP0W,714584,11986,714584
H008773-LN3G3A,89529,-115254,89529
H008776-X3BIR6,7692197,2970424,7692197
H008778-SEJ3H0,-813527,-542424,-813527
H008780-VBUJWA,2437946,2412816,2437946
H008781-75QKYU,-527771,-390774,-527771
H008782-ADCJVR,4586658,3063127,4586658
H008783-1YUOI2,5135,2079245,5135
H008784-VAPO9I,1827146,3682519,1827146
H008785-WCGYX8,86727,2011483,86727
H008786-PWN7HY,-40194,-35771,-40194
H008788-BC3UMD,2336241,2393616,2336241
H008789-VFCP41,-23188,-88968,-23188
H008791-C4TTP2,-143522,1048814,-143522
H008792-LP17U5,2333016,1231964,2333016
H008794-V45G7W,6797187,8459669,6797187
H008795-4KAH1K,8430772,7415525,8430772
H008797-W8R1JR,3291923,3366799,3291923
H008798-6U01VP,-47330,1096311,-47330
H008799-010YI4,3564209,985970,3564209
H008801-IDHCWI,-17871,-23360,-17871
H008802-ANW0RR,1723440,2614334,1723440
H008803-F04B4F,1932307,2458536,1932307
H008804-C4WKPS,0,3027,0
H008805-X4SKUT,-24021,-120013,-24021
H008806-RA65JU,1789926,732829,1789926
H008807-660PUG,28095,107089,28095
H008808-HTCX2G,10012503,8820444,10012503
H008809-27LBXQ,-762948,-190004,-762948
H008810-4PRA6G,2957407,2212276,2957407
H008811-Y1PRTF,-27053,12194,-27053
H008814-26GRFH,1260708,1303699,1260708
H008815-EQNZBJ,-344584,-309483,-344584
H008817-8X36PD,-764645,-174766,-764645
H008819-GG2OPN,-53286,428417,-53286
H008820-29S0NP,-234685,8620938,-234685
H008821-PQNZ58,-129172,-94811,-129172
H008822-P5YTJN,1127964,91414,1127964
H008823-ZS5S19,41589,0,41589
H008824-M70AVK,13382,22814,13382
H008826-CSRXOM,11987,2233386,11987
H008827-KBF3LJ,-198421,-69098,-198421
H008828-OC6BI8,2259557,945704,2259557
H008829-EWLK62,-250819,-81849,-250819
H008831-R9OG4M,1526420,-14339,1526420
H008834-UDAK2R,-337979,-169538,-337979
H008835-JPE7G3,1397962,1342262,1397962
H008837-WXCVXT,3941851,4371418,3941851
H008838-HOMNZ9,-310615,-378902,-310615
H008839-CIBGQO,-91634,-126864,-91634
H008841-ZZZ349,6657264,5746105,6657264
H008842-O6RQ4C,5177755,5381657,5177755
H008843-NE4HQY,-535587,-213137,-535587
H008844-A8KXGD,-29100,-21827,-29100
H008845-SYVTVG,297996,8463,297996
H008846-9GK7MS,2170466,3501007,2170466
H008848-YX44OY,794516,2252029,794516
H008850-1QDL3K,289115,-5578,289115
H008851-O41IPY,4880168,3810998,4880168
H008852-5VYFWO,-124501,-49343,-124501
H008853-EUXC5A,-713737,-262955,-713737
H008854-BF4X7D,5130218,864946,5130218
H008855-IQHPDA,354706,1496928,354706
H008856-R8P15G,-190939,-172248,-190939
H008858-4E9JRI,121588,1102542,121588
H008859-04AGG3,5604047,7353899,5604047
H008860-VH06ZN,1237053,-90350,1237053
H008861-22J3UD,-260986,-128386,-260986
H008862-SWCEEJ,1068814,1224539,1068814
H008865-QA9D0T,1150243,207608,1150243
H008867-30IZAI,4393644,1565739,4393644
H008868-3N831X,363517,1792844,363517
H008870-E47TE6,385370,1925156,385370
H008871-SMMN1E,-1032834,-211430,-1032834
H008873-ZBGNCA,904611,859926,904611
H008874-GCYUJY,-329493,-275241,-329493
H008875-D1ZISU,1262318,1690948,1262318
H008876-OFYRRP,1471219,833358,1471219
H008877-9EGWOW,-38106,-52032,-38106
H008878-NAA8DB,-134449,-175659,-134449
H008879-X79AED,818476,2390673,818476
H008882-HTBXEA,3157944,1637633,3157944
H008883-WTW49F,3586154,3046722,3586154
H008884-LIGI2F,1892427,0,1892427
H008887-8YMF16,-30410,280425,-30410
H008888-OCALIO,1081300,150390,1081300
H008890-IL0DVH,7243199,2293314,7243199
H008892-GTBRCJ,4019,2346710,4019
H008893-W72FND,1121587,1289760,1121587
H008895-3SXA3O,-470505,632926,-470505
H008897-NP6B31,64872,16355,64872
H008898-ZS43V6,4455305,5687046,4455305
H008899-JKTRIP,4142098,2997678,4142098
H008900-8NHSS8,3988,3994634,3988
H008901-CU327I,-244855,-388947,-244855
H008902-8OAAKE,4715860,3848815,4715860
H008903-1OJ6VV,6085415,826077,6085415
H008905-M7XVQW,-141567,-65348,-141567
H008906-AIZ7OU,7284026,5024755,7284026
H008907-A2RVX4,1069111,7485060,1069111
H008908-3TVDJZ,993024,1302164,993024
H008909-Y88KIJ,-559376,-582952,-559376
H008910-EYE47G,4831367,1661717,4831367
H008911-GNUYUF,2738239,-78311,2738239
H008912-VL4WXT,3998,99604,3998
H008913-42GMHL,2613919,1812790,2613919
H008914-LRP6PS,837720,1036100,837720
H008915-TC1531,2972999,1561424,2972999
H008916-SXX1GH,3526548,4885262,3526548
H008917-44QNQP,-190111,-322930,-190111
H008918-UCSTEV,2887489,1279545,2887489
H008920-BOKPOM,912981,1279382,912981
H008921-KKHUE9,1140058,1503382,1140058
H008922-KIRB64,10605,1651727,10605
H008923-KRQ1XG,2429261,2538483,2429261
H008924-6KSARD,-290665,-145647,-290665
H008925-4JXLKS,5570746,4322748,5570746
H008927-ZEIUQW,557497,12554,557497
H008928-JVVJR9,2308783,5172913,2308783
H008929-MAO1W6,0,421177,0
H008931-B0TPJX,-676033,-800908,-676033
H008932-SEYN8T,1391867,802255,1391867
H008933-YWEONN,3587326,3569019,3587326
H008934-C5PR7B,7861986,166527,7861986
H008935-YZCUJ4,0,1035420,0
H008936-NX64LV,293240,565969,293240
H008937-MFKVDV,-489512,-450406,-489512
H008938-5M7RPQ,4736308,3304027,4736308
H008939-C9LF24,-22819,847084,-22819
H008940-IF92UY,14753,153222,14753
H008941-348Z1M,8061680,5410130,8061680
H008942-DUTL41,-304939,-46025,-304939
H008944-NVPDRF,2172477,50623,2172477
H008945-88ACFV,-173209,-203483,-173209
H008946-QGU9TO,6570255,299451,6570255
H008951-2PXA02,2536470,3486408,2536470
H008952-JN5DUA,-221491,-354442,-221491
H008953-RO4JO6,-82934,-62577,-82934
H008954-G7Q6AD,134286,1750048,134286
H008956-JSBHM8,-113612,-156751,-113612
H008957-SJAKNO,-126364,-159947,-126364
H008958-0NIU6P,8367359,3260013,8367359
H008961-EBKYG0,8961784,11115491,8961784
H008962-LG0L6R,-475848,-255445,-475848
H008963-V53Y7Q,4811801,4315327,4811801
H008964-HYWZEM,-292056,-282774,-292056
H008965-HTSXEX,-85095,860012,-85095
H008969-3Z96FN,0,1950840,0
H008970-4SQ6FI,4153133,3306095,4153133
H008971-TAE7JU,2036140,233051,2036140
H008972-XLKGMJ,577976,2708392,577976
H008973-VB1BVS,12017,354497,12017
H008974-Q3ODCW,6203003,4382821,6203003
H008975-9O6P99,-40920,-295279,-40920
H008976-7VDLHU,-839511,-473025,-839511
H008977-06PP38,-520563,-518111,-520563
H008978-ES1DFW,420689,311351,420689
H008979-OVMWJY,15221742,13585041,15221742
H008980-0MUEHG,9625,1470377,9625
H008981-9VLJW2,5341901,393247,5341901
H008982-R9CC6V,2642642,2354931,2642642
H008983-TUJ2LN,888815,2063415,888815
H008984-JV86TB,515,423329,515
H008985-Q0P167,2142927,1420491,2142927
H008986-RYLS6J,-149760,-210702,-149760
H008987-HXDM5T,702761,17211,702761
H008988-GFU7WF,-107463,-21675,-107463
H008989-FV3MM6,1204937,1621692,1204937
H008990-WJ7W5R,0,267867,0
H008991-7O5SHE,2466489,1551814,2466489
H008995-12Z24X,8957039,9113032,8957039
H008996-DPBQ48,-88575,2666560,-88575
H008997-G8P13Y,3624939,2168275,3624939
H008998-3V0G0N,-114776,-107320,-114776
H008999-RLKFQE,852640,-109369,852640
H009000-1L5YC6,1004263,-62340,1004263
H009001-1VX8C4,-60926,-41038,-60926
H009002-0BFUU0,689945,403769,689945
H009003-HQ0WYH,279930,311083,279930
H009005-1IVRZ5,789161,508061,789161
H009006-563WGX,-19798,1701917,-19798
H009007-QSO06D,-36430,-118837,-36430
H009008-95Y1DW,-132862,-235716,-132862
H009009-4J7GLE,1212435,1389038,1212435
H009010-QR19PO,1916030,4144949,1916030
H009012-T1LIWC,-289397,-535551,-289397
H009015-YVJ3HL,-151131,-218176,-151131
H009016-SMUNK5,-780097,-582309,-780097
H009017-P1DX97,-185636,-123459,-185636
H009018-2BD52S,300412,1248,300412
H009020-YJVO80,5024505,2005278,5024505
H009021-31W5DE,1300257,-32022,1300257
H009022-ECSQWA,-132135,-48539,-132135
H009023-UH7568,4299808,824176,4299808
H009025-NG7ZPP,6331189,1169107,6331189
H009026-RLIOFH,6641643,4150006,6641643
H009027-7KCLJH,335836,302086,335836
H009028-48LFUF,1034168,663680,1034168
H009029-4HDXSK,287790,1203807,287790
H009030-37SDME,97675,2164276,97675
H009031-PRMVLA,828982,1110868,828982
H009032-2E5Q4X,975632,942480,975632
H009033-IT3TJE,1573021,1329340,1573021
H009034-DZTL6P,7968993,7938916,7968993
H009035-J46HG6,3352049,5882,3352049
H009036-M71MXU,7267032,1081765,7267032
H009037-W3K2RF,5928270,5001874,5928270
H009038-8HLUCO,704193,-30892,704193
H009039-RM6UQF,4853564,4354513,4853564
H009040-DEYJTL,917736,2011362,917736
H009041-QV1WSY,2906498,1319960,2906498
H009042-6P6X3O,5998550,4377723,5998550
H009043-D9ZC7E,-801438,-637091,-801438
H009044-VUNR2F,2259108,891751,2259108
H009046-RMNXX0,-94444,-57718,-94444
H009047-0FRB3P,0,397647,0
H009049-O6MQEA,-210189,1888987,-210189
H009050-0YAH3L,2238835,702149,2238835
H009051-PSEHMW,-27737,-269726,-27737
H009052-G667NC,-245280,-57389,-245280
H009053-TXGV8O,3171378,3503507,3171378
H009054-LNJ701,3519208,971030,3519208
H009055-X0MJML,-207490,-543272,-207490
H009056-D5FXLW,-1288521,-1108335,-1288521
H009057-364K4E,-351897,-160619,-351897
H009058-N8ZQOB,2359853,2110953,2359853
H009059-PCB03F,2387612,1746276,2387612
H009060-BX8V6B,-20420,-45662,-20420
H009061-YFGSF1,-447256,-367319,-447256
H009062-Y2S04Z,-67976,-14630,-67976
H009065-T5CJ6M,-38785,2702245,-38785
H009066-4Q0VJE,-20950,2857654,-20950
H009069-8TW5CG,335150,272613,335150
H009070-MH2YDC,340138,-18761,340138
H009071-H26Y5N,5131041,0,5131041
H009072-1RD78S,-20409,1631452,-20409
H009073-2NBC1L,3278742,-54953,3278742
H009074-GJ7XSK,-140201,-178608,-140201
H009075-LF96MS,-70748,-26553,-70748
H009076-04FOWJ,-538099,-282597,-538099
H009077-A2YMOR,1500965,-19695,1500965
H009079-6T82XO,-43604,399602,-43604
H009080-WYM7YV,491209,2292304,491209
H009081-6GZW0B,1465787,1253097,1465787
H009082-PMH7MF,-573632,-566301,-573632
H009083-QFX2A4,8706,687074,8706
H009084-4YCA9W,-14528,-28794,-14528
H009086-24C2TC,1702762,-23056,1702762
H009087-WS18SA,-397643,687274,-397643
H009088-KLKH7A,0,1989418,0
H009089-3P24G2,-567444,-523853,-567444
H009091-628136,-111005,-20256,-111005
H009092-6FWQQZ,7721093,4864903,7721093
H009093-DCCMSO,3395510,1430518,3395510
H009094-F7N8DN,1657029,1288788,1657029
H009095-BVI9HJ,4573752,4240354,4573752
H009096-P992AW,951,592784,951
H009097-03SOML,-74372,-49807,-74372
H009098-5CDZRF,-126124,537892,-126124
H009100-ID1VRW,1762874,0,1762874
H009103-S07XRV,4570442,-22046,4570442
H009104-CLPLZU,2980934,3290582,2980934
H009105-8WNL10,1446290,2250542,1446290
H009106-OKMFXB,3278808,2106926,3278808
H009107-FP2ZKF,-320500,-276714,-320500
H009108-SIJAN3,-82036,-83944,-82036
H009109-LFN0FX,5417987,4110506,5417987
H009110-YMBDWQ,1545060,226,1545060
H009111-ME7P9Q,4156468,1489602,4156468
H009112-W7XJTT,23609,-4509,23609
H009113-VR4MO0,2460234,2681,2460234
H009115-T7PJ6N,-290400,-497348,-290400
H009116-BHSV4B,259023,578872,259023
H009117-M968OL,2343200,2253969,2343200
H009119-MV24MJ,279942,277851,279942
H009120-FAFGY9,7998,26441,7998
H009121-FEF9TE,666648,23855,666648
H009123-1PPXLV,-321018,-559921,-321018
H009124-NV5LQP,1524160,2035660,1524160
H009125-ZWEEH4,4989285,3842026,4989285
H009126-XBFIQX,1445899,1333864,1445899
H009127-GNTHW8,-134020,-97386,-134020
H009128-SKYQIH,412552,2800954,412552
H009129-69TZR4,-295735,-158028,-295735
H009130-1H4HX7,4704914,4475712,4704914
H009132-K3JDOB,-17338,-148783,-17338
H009133-W9F93L,916268,3449,916268
H009135-IWTSTX,346161,244,346161
H009136-XVEPWH,-313989,2726147,-313989
H009138-1VDBUT,4020842,4239557,4020842
H009139-J8MLHZ,4532189,5084151,4532189
H009141-IYMSGU,4008,717829,4008
H009142-IYVAIR,1933069,764092,1933069
H009147-J53AC0,1313283,0,1313283
H009149-XUGD8U,-35179,52804,-35179
H009150-L9TCOB,-186109,15519,-186109
H009152-YFD9PY,-130864,-188304,-130864
H009155-6LTEPQ,4423064,5985057,4423064
H009156-HX7FCF,1434618,1885529,1434618
H009157-RNADQ7,8620,1870530,8620
H009158-9PCIS6,5526442,3681177,5526442
H009159-Z20OB6,0,32304,0
H009160-YKKUP3,191595,1662245,191595
H009161-2X2032,821483,-66195,821483
H009162-Y1ZL1T,765051,496875,765051
H009163-3FBIGV,2985484,3371779,2985484
H009164-ZG25JO,3727285,3927222,3727285
H009166-EW99I3,1358731,1717672,1358731
H009167-MBOIRF,301051,1329446,301051
H009168-C0LLY1,2355868,2632635,2355868
H009169-H8ND2C,7850,1231422,7850
H009170-UO2N5Z,-48102,33712,-48102
H009171-11SJWS,8658919,8810308,8658919
H009173-MF6WRQ,336377,243659,336377
H009174-7RJE90,5328459,1163248,5328459
H009175-2L651N,4434349,2006586,4434349
H009177-TWD479,-41034,451377,-41034
H009178-MQF4LT,8584,6093,8584
H009179-S8RF8M,8128446,0,8128446
H009180-N8EDG8,8527923,6008999,8527923
H009181-O8GAND,729059,8193,729059
H009182-YBLS7B,11094441,5052470,11094441
H009184-1BBDWB,-111310,-55082,-111310
H009185-XX4F1W,1411348,783639,1411348
H009187-VLVEOO,3325847,13842,3325847
H009190-QIIMNG,-502005,-104618,-502005
H009191-0GN2UR,3635413,1658847,3635413
H009192-G8DJ3B,817352,3361343,817352
H009193-FY5Z74,3130293,854812,3130293
H009195-AWZZXC,-297651,-314113,-297651
H009196-CQUKOZ,1306720,-38512,1306720
H009197-ZCDG0W,-333861,-147236,-333861
H009198-XSOR2Y,-268688,-157416,-268688
H009201-T768HV,-171037,-132254,-171037
H009202-YU1IQN,251772,93004,251772
H009203-3CO2KC,6897799,5467415,6897799
H009204-MFB0L2,3561933,2965743,3561933
H009206-YI1GH9,-498340,-557166,-498340
H009209-U8XFWR,-86800,-20606,-86800
H009211-5NERR9,4006,809041,4006
H009212-614NG8,-119869,2059,-119869
H009213-ZJXNL9,529112,0,529112
H009215-XKRG30,7504586,997840,7504586
H009216-PPUS4Z,9144488,6280110,9144488
H009217-ZYNJ1H,60505,0,60505
H009219-7ODAEF,1718570,1281722,1718570
H009220-QEG3XL,-972549,-972986,-972549
H009221-KM0TZ0,3287781,3548473,3287781
H009222-BGWM9H,0,2574895,0
H009223-HOLJK4,6049839,3653975,6049839
H009225-N75ABC,-80784,-71453,-80784
H009226-S2GXAD,3928073,-7894,3928073
H009227-TD67RP,1954770,2592827,1954770
H009228-OM67OD,3273172,1921761,3273172
H009229-I1RJXI,-190066,-175352,-190066
H009230-1EYOVB,37504,1620550,37504
H009232-O816QV,-122722,-65761,-122722
H009233-JV6IMQ,7377108,3646215,7377108
H009234-ONMO6D,1708445,784688,1708445
H009235-7IS55C,1247718,4059,1247718
H009236-4FN6OS,5118624,16482,5118624
H009237-87475C,14439035,13544092,14439035
H009238-ZPV7YQ,-21358,-154203,-21358
H009239-0KZ8EL,4519710,4475700,4519710
H009240-UYY1VM,2193704,481640,2193704
H009241-DNBK7L,4956060,2078133,4956060
H009243-9RD0RW,5686306,3457482,5686306
H009247-BQ9SN6,1803663,1430465,1803663
H009250-CVR90R,479713,-90385,479713
H009251-D1JHTP,10456771,8034639,10456771
H009252-OUNW5G,839406,1736598,839406
H009254-2VIHJ9,3572833,4067755,3572833
H009255-KJTEJ3,1800974,2478754,1800974
H009256-117Q0E,3397,-36511,3397
H009258-X955PN,3825178,2343362,3825178
H009259-ZLRGBC,160956,0,160956
H009260-4X5ITU,-175889,3440731,-175889
H009261-9WL7RU,895003,2089467,895003
H009262-GL9OXK,3859036,3899366,3859036
H009263-J83BG2,2407318,2553578,2407318
H009264-7CCY5S,-137559,-58113,-137559
H009265-6MEP3N,826052,1692084,826052
H009266-BJQQRP,1860353,1137045,1860353
H009268-BENRVT,-5257,3879699,-5257
H009271-4P494H,-87417,-255764,-87417
